fid,mode,region,agency,name,year_open,cost_usd,riders,status,notes,web,grade,construct,automated,year_clos,ffga_date,ffga_cost,ffga_shr,reference,limited,country,brt_rating,project,route_km,brt_year,through
"46444",Bus Rapid Transit,Halifax NS CAN,,Purple Line,,,,proposed,,https://www.halifax.ca/transportation/transportation-projects/transforming-transit,at grade,,,,,,,Yonah Freemark,"0",CAN,,Purple Line,6.33581460323512,,"0"
"46445",Bus Rapid Transit,Halifax NS CAN,,Purple Line,,,,proposed,,https://www.halifax.ca/transportation/transportation-projects/transforming-transit,at grade,,,,,,,Yonah Freemark,"0",CAN,,Purple Line,13.5616836840832,,"0"
"46446",Bus Rapid Transit,Halifax NS CAN,,Yellow Line,,,,proposed,,https://www.halifax.ca/transportation/transportation-projects/transforming-transit,at grade,,,,,,,Yonah Freemark,"0",CAN,,Yellow Line,7.76767732774585,,"0"
"46447",Bus Rapid Transit,Los Angeles CA USA,SBCTA,West Valley Connector,,266,,uc,Includes some center-running bus lanes,https://www.gosbcta.com/project/west-valley-connector-brt/,at grade,2023-2026,,,"202104",266,0.43,"Yonah Freemark; OpenStreetMap contributors","0",USA,,West Valley Connector,29.6873407208168,,"0"
"46452",Streetcar,Cincinnati OH USA,SORTA,Cincinnati Bell Connector,"2016",148,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Cincinnati Bell Connector,5.66279681451364,,"0"
"46453",Streetcar,Dallas TX USA,DART,Dallas Streetcar,,96,,proposed,Project delayed by COVID-19.,https://www.dart.org/about/expansion/otherprojects.asp,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Dallas Streetcar Central Link,4.09744774173798,,"0"
"46454",Streetcar,Detroit MI USA,,QLine,"2017",137,"8000",existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,QLine,5.59153170181909,,"0"
"46455",Streetcar,El Paso TX USA,Sun Metro,Streetcar,"2018",97,"1480",existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,El Paso Streetcar,7.7232426161059,,"0"
"46456",Streetcar,Little Rock AR USA,Rock Region Metro,Metro Streetcar,"2004",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Metro Streetcar,4.61145332787482,,"0"
"46457",Streetcar,New Orleans LA USA,NORTA,Canal St Line,"2004",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Canal St Line,7.30974794565014,,"0"
"46458",Streetcar,New York NY USA,NYC EDC,Brooklyn Queens Connector,,2500,"50000",cancelled,Project never achieved adequate political support,http://www.bqx.nyc/,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Brooklyn Queens Connector,34.1507617755282,,"0"
"46459",Streetcar,Oklahoma City OK USA,Embark,Streetcar,"2018",129,"1600",existing,,http://okcstreetcar.com/,at grade,2017-2018,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Oklahoma City Streetcar Phase 1,8.11456473452311,,"0"
"46460",Streetcar,Philadelphia PA USA,SEPTA,15-Girard,"1859",,,closed,Reopened in 2005,,at grade,,,"1992",,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,15-Girard,14.5764582695085,,"0"
"46461",Streetcar,Phoenix AZ USA,Valley Metro,S Line,"2022",202,,existing,,https://www.valleymetro.org/project/tempe-streetcar,at grade,2017-2022,,,2019-09,192.4,0.39,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Tempe Streetcar,6.06373384037982,,"0"
"46462",Streetcar,Portland OR USA,Portland Streetcar,Streetcar,"2012",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Portland Streetcar (East Side),10.1379210772794,,"0"
"46463",Streetcar,Portland OR USA,Portland Streetcar,Streetcar,"2001",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Streetcar,7.72436422207018,,"0"
"46464",Streetcar,Sacramento CA USA,Sacramento RTD,Downtown Riverfront Streetcar,,209,,cancelled,Project dramatically shortened in 2020. Replaced with short project in 2022.,http://www.riverfrontstreetcar.com,at grade,,,"2022",,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Downtown Riverfront Streetcar,5.22933765024224,,"0"
"46465",Streetcar,Seattle WA USA,Seattle Streetcar,South Lake Union Streetcar,"2007",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,South Lake Union,2.8024388987907,,"0"
"46466",Streetcar,Tucson AZ USA,Sunlink,Sun Link,"2014",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Sun Link,7.30619748647499,,"0"
"46467",Light Rail,Austin TX USA,City of Austin,Austin Light Rail,,1086,,cancelled,"Project went through a variety of routing ideas. Lost 2000 funding referendum; 37,400 daily riders",http://theoverheadwire.blogspot.com/2012/04/austins-rail-history-route-choice.html,at grade,2001-2004,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Austin Light Rail,32.4099243388992,,"0"
"46468",Light Rail,Baltimore MD USA,MTA,Light RailLink,"1992",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,LightRail Link (Blue/Yellow Lines),35.0772156480687,,"0"
"46469",Light Rail,Bay Area CA USA,Santa Clara VTA,Blue Line,"1990",,,existing,,,highway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Convention Center–Tamien,2.93533215207417,,"0"
"46471",Light Rail,Chicago IL USA,,Central Area Circulator,,775,,cancelled,"Cancelled after state government removed funding for project, which had been fully funded.",http://www.chicagoreader.com/Bleader/archives/2013/12/06/recalling-the-trolley-line-that-wasnt-built,at grade,1992-1995,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Central Area Circulator,13.1760506170657,,"0"
"46472",Light Rail,Denver CO USA,Denver RTD,H/R,"2006",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,H/R Lines,6.89039056095803,,"0"
"46473",Light Rail,Houston TX USA,Houston Metro,Red Line,"2004",324,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Red Line,13.2737878955787,,"0"
"46474",Light Rail,Montreal QC CAN,,Tramway Montréal Est,,1800,,cancelled,"Planned in late 2010s; replaced by REM de l'est project.",,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",CAN,,Tramway Montréal Est,26.2416560393816,,"0"
"46475",Light Rail,Ottawa ON CAN,STO,Gatineau SLR,,,,proposed,"Unfunded, proposed; could be completed by 2028.",,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",CAN,,Gatineau SLR,24.8416197922355,,"0"
"46476",Light Rail,Philadelphia PA USA,PATCO,Waterfront Transit,,500,,cancelled,"Project was proposed and entered into federal process; funding difficulties meant project abandoned.",http://www.thetransportpolitic.com/2009/10/27/philadelphia-selects-waterfront-transit-alignment/,at grade,2009-,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Waterfront Transit,7.48491877541213,,"0"
"46478",Light Rail,Pittsburgh PA USA,PAT,Blue/Red Lines,"1988",,,closed,Primary shuttle closed in 1993.,,"subway; elevated",,,"2007",,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Blue/Red Lines,0.60254986229656,,"0"
"46480",Light Rail,Portland OR USA,TriMet,MAX Orange Line,"2015",,,existing,,,at grade,,,,2012-05,1490.4,0.5,"Yonah Freemark; OpenStreetMap contributors","0",USA,,MAX Orange Line (Milwaukie Corridor),16.9334950698723,,"0"
"46481",Light Rail,Sacramento CA USA,Sacramento RTD,Blue/Gold/Green Lines,"1987",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Light Rail,1.6562285838942,,"0"
"46482",Light Rail,Salt Lake UT USA,UTA,Green Line,"2013",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,TRAX East/West to Airport,9.37566510937081,,"0"
"46483",Light Rail,San Juan PR USA,,Novotren,,550,,cancelled,"Essentially dead because of Hurricane Maria, lack of governmental support.",,at grade,2015-2017,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Novotren (1),22.7365525494539,,"0"
"46484",Light Rail,Waterloo ON CAN,Grand River Transit,ION,"2019",770,"27000",existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",CAN,,ION Light Rail Transit Phase 1,19.3234553598812,,"0"
"46485",Metro,New York NY USA,MTA,"1","1908",,,existing,,,elevated,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Broadway - 7th Avenue Line (1) Marble Hill-242,1.96744764819157,,"0"
"46486",Metro,New York NY USA,MTA,"1","1907",,,existing,,,elevated,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Broadway - 7th Avenue Line (1) 221-225 Sts,0.240849441954142,,"0"
"46487",Metro,New York NY USA,MTA,"1","1906",,,existing,,,"subway; elevated",,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Broadway - 7th Avenue Line (1) 157-221 Sts,5.14690673171953,,"0"
"46488",Metro,New York NY USA,MTA,1/2/3,"1904",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Broadway - 7th Avenue Line (1/2/3) 42-96 Sts,5.02751467116575,,"0"
"46489",Metro,New York NY USA,MTA,IRT Broadway - 7th Avenue Line Link to 42nd St,"1904",,,closed,,,subway,,,"1917",,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Broadway - 7th Avenue Line Link to 42nd St,0.143473645413644,,"0"
"46490",Metro,New York NY USA,MTA,1/2/3,"1917",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Broadway - 7th Avenue Line (1/2/3) 34-42 Sts,0.817807601301739,,"0"
"46491",Metro,New York NY USA,MTA,1/2/3,"1918",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Broadway - 7th Avenue Line (1/2/3) Chambers-34,4.37466049349755,,"0"
"46492",Metro,New York NY USA,MTA,2/3,"1918",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Broadway-7th Avenue Line-Brooklyn Branch (2/3) Wall-Chambers,1.24402590733714,,"0"
"46493",Metro,New York NY USA,MTA,2/5,"1917",,,existing,,,"subway; elevated",,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT White Plains Road Line (2/5),1.0942103625546,,"0"
"46494",Metro,New York NY USA,MTA,"2","1920",,,existing,,,elevated,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT White Plains Road Line (2),0.596878287322528,,"0"
"46495",Metro,New York NY USA,MTA,"2","1917",,,existing,,,elevated,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT White Plains Road Line (2),6.17782810467423,,"0"
"46497",Metro,New York NY USA,MTA,"5","1912",,,existing,"Originally served by NYW&B; converted to IRT/NYCT in 1941",,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Dyre Avenue Line (5),6.06916133201774,,"0"
"46498",Metro,New York NY USA,MTA,"4","1918",,,existing,,,elevated,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Jerome Avenue Line (4),2.57098706399256,,"0"
"46499",Metro,New York NY USA,MTA,4/5/6,"1918",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Lexington Avenue Line (4/5/6) 42-125 Sts,7.91158021348567,,"0"
"46500",Metro,New York NY USA,MTA,IRT Lexington Avenue Line Link to 42nd St,"1904",,,closed,,,subway,,,"1917",,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Lexington Avenue Line Link to 42nd St,0.2123970856722,,"0"
"46501",Metro,New York NY USA,MTA,4/5,"1905",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Lexington Avenue Line (4/5) Bowling Green-Fulton,1.29353469193707,,"0"
"46502",Metro,New York NY USA,MTA,2/3/4/5,"1908",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Eastern Parkway Line (2/3/4/5) Atlantic-Borough Hall,1.56890164346487,,"0"
"46503",Metro,New York NY USA,MTA,3/4,"1920",,,existing,,,"subway; elevated",,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Eastern Parkway Line (3/4),1.78920519982597,,"0"
"46504",Metro,New York NY USA,MTA,3/4,"1920",,,existing,,,"subway; elevated",,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT New Lots Line (3/4) Sutter-Pennsylvania,3.55958930030981,,"0"
"46505",Metro,New York NY USA,MTA,"7","1926",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Flushing Line (7) Grand Central-5th Ave,0.533392852863105,,"0"
"46506",Metro,New York NY USA,MTA,"7","1915",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Flushing Line (7) Grand Central-Vernon,2.60920478125036,,"0"
"46507",Metro,New York NY USA,MTA,"7","1916",,,existing,,,"subway; elevated",,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Flushing Line (7) Hunters Point-Queensboro,1.91732568869745,,"0"
"46508",Metro,New York NY USA,MTA,"7","1917",,,existing,,,elevated,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Flushing Line (7) Queensboro-103,6.90561077192616,,"0"
"46509",Metro,New York NY USA,MTA,"7","1925",,,existing,,,elevated,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Flushing Line (7) 103-111 Sts,0.700945118968469,,"0"
"46510",Metro,New York NY USA,MTA,"7","1928",,,existing,,,elevated,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Flushing Line (7) 111-Flushing,2.12546536585521,,"0"
"46511",Metro,New York NY USA,MTA,N/Q/R/W,"1919",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,BMT Broadway Line (N/Q/R/W),0.911555183090786,,"0"
"46512",Metro,New York NY USA,MTA,N/Q/R/W,"1918",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,BMT Broadway Line (N/Q/R/W) 23-49,2.2004421520511,,"0"
"46513",Metro,New York NY USA,MTA,J/Z,"1913",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,BMT Nassau Street Line (J/Z) Essex-Chambers,1.91251526275501,,"0"
"46514",Metro,New York NY USA,MTA,R,"1916",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,BMT 4th Avenue Line (R) 59-86,1.9637358343316,,"0"
"46515",Metro,New York NY USA,MTA,D,"1916",,,existing,,,"elevated; open cut",,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,BMT West End Line (D) 9 Ave-25 Ave,7.50871222107898,,"0"
"46516",Metro,New York NY USA,MTA,B/Q,"1920",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,BMT Brighton Line (B/Q) DeKalb-Prospect Park,3.71425338748673,,"0"
"46517",Metro,New York NY USA,MTA,B/Q,"1878",,,existing,,,"subway; elevated; open cut",,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,BMT Brighton Line (B/Q) Prospect Park-Brighton Beach,9.94558263201839,,"0"
"46518",Metro,New York NY USA,MTA,B/Q,"1917",,,existing,,,elevated,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,BMT Brighton Line (B/Q) Ocean Parkway-Brighton Beach,0.541230720756034,,"0"
"46519",Metro,New York NY USA,MTA,L,"1928",,,existing,,,"subway; elevated; at grade",,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,BMT Canarsie Line (L) Morgan-Broadway Junction,6.01064500279585,,"0"
"46520",Metro,New York NY USA,MTA,L,"1924",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,BMT Canarsie Line (L) Montrose-6th Ave,6.3699771876723,,"0"
"46521",Metro,New York NY USA,MTA,L,"1931",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,BMT Canarsie Line (L) 6-8 Ave,0.519202552280549,,"0"
"46522",Metro,New York NY USA,MTA,M,"1889",,,existing,,,elevated,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,BMT Myrtle Avenue Line (M) Central-Wyckoff,2.13364906795697,,"0"
"46523",Metro,New York NY USA,MTA,J/Z,"1893",,,existing,,,"subway; elevated",,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,BMT Jamaica Line (J/Z) Cleveland-Cypress Hills,2.58110133544621,,"0"
"46524",Metro,New York NY USA,MTA,J/Z,"1885",,,existing,,,"subway; elevated",,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,BMT Jamaica Line (J/Z) Gates-Van Siclen,3.21360596047038,,"0"
"46525",Metro,New York NY USA,MTA,J/Z,"1917",,,existing,,,"subway; elevated",,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,BMT Jamaica Line (J/Z) Cypress Hills-111,3.18319804520628,,"0"
"46526",Metro,New York NY USA,MTA,J/Z,"1918",,,existing,,,elevated,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,BMT Jamaica Line (J/Z) 111-121,1.06270732179839,,"0"
"46527",Metro,New York NY USA,MTA,J/Z,"1988",,,existing,,,"subway; elevated",,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,BMT Archer Avenue Line (J/Z),1.16340230385778,,"0"
"46528",Metro,New York NY USA,MTA,"6","1919",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Pelham Line (6) 138-Hunts Point,3.98818590603816,,"0"
"46529",Metro,New York NY USA,MTA,"6","1920",,,existing,,,"subway; elevated",,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IRT Pelham Line (6) Hunts Point-Pelham,6.89051145704841,,"0"
"46530",Metro,New York NY USA,MTA,A/C/E,"1932",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IND 8th Avenue Line (A/C/E) Chambers-50,6.34703369316385,,"0"
"46531",Metro,New York NY USA,MTA,E/F/M/R,"1936",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IND Queens Boulevard Line (E/F/M/R),4.82703472142305,,"0"
"46532",Metro,New York NY USA,MTA,E/F,"1937",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IND Queens Boulevard Line (E/F),1.49351460844088,,"0"
"46533",Metro,New York NY USA,MTA,F,"1950",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IND Queens Boulevard Line (F) 169-179,0.840298193753813,,"0"
"46534",Metro,New York NY USA,MTA,G,"1933",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IND Crosstown Line (G) Court-Nassau,3.163779518239,,"0"
"46535",Metro,New York NY USA,MTA,F,"1919",,,existing,,,elevated,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IND Culver Line (F) Ave X-Ditmas,5.45320505198802,,"0"
"46536",Metro,New York NY USA,MTA,F,"1933",,,existing,,,"subway; elevated",,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IND Culver Line (F),0.64737177838297,,"0"
"46537",Metro,New York NY USA,MTA,B/D/F/M,"1940",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IND 6th Avenue Line (B/D/F/M) W4-50,4.61388182899806,,"0"
"46538",Metro,New York NY USA,MTA,A/C,"1936",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IND Fulton Street Line (A/C) Hoyt-Rockaway Ave,5.81892404748908,,"0"
"46539",Metro,New York NY USA,MTA,A/C,"1946",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IND Fulton Street Line (A/C) Rockaway-Broadway Junction,0.903038817902573,,"0"
"46540",Metro,New York NY USA,MTA,A,"1956",,,existing,,,subway,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IND Fulton Street Line (A) Euclid-Grant,0.773175759123128,,"0"
"46541",Metro,New York NY USA,MTA,A,"1956",,,existing,,,elevated,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,IND Rockaway Line (A) Beach 25-67,4.59366785053308,,"0"
"46542",Commuter Rail,Bay Area CA USA,ACE,Altamont Corridor Express,"1998",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Altamont Corridor Express,102.307066148585,,"0"
"46543",Bus Rapid Transit,Denver CO USA,City and County of Denver,Federal Boulevard BRT,,318,"12200",planned,"Currently in planning; final project could be selected in 2021.",https://denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Department-of-Transportation-and-Infrastructure/Programs-Services/Federal-Mobility,at grade,2027-2030,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Federal Transit Corridor,21.4618927978072,,"0"
"46544",Bus Rapid Transit,Boston MA USA,MBTA,Columbus Avenue Busway,"2021",,,existing,,https://www.mbta.com/projects/columbus-avenue-bus-lanes,at grade,2020-2021,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Columbus Avenue Busway,1.25792191793089,,"0"
"46589",Bus Rapid Transit,Albany NY USA,CDTA,BusPlus Blue Line,"2020",42,,existing,,,at grade,2019-2020,,,2020-01,42.5,0.63,"Yonah Freemark; OpenStreetMap contributors","0",USA,,"BusPlus Blue Line; River Corridor BRT",25.5964794430069,,"0"
"46590",Bus Rapid Transit,Albuquerque NM USA,ABQ Ride,Central Avenue BRT,"2019",126,"16100",existing,,,at grade,,,,2018-08,133.7,0.561,"Yonah Freemark; OpenStreetMap contributors","0",USA,Basic,Central Avenue BRT,26.3837065702831,,"0"
